match_id,match_date,map_name,match_type,total_players,winner_team,match_duration_minutes,total_kills
M004903,2025-07-10,Vikendi,Arcade,60,Team_Y,26,65
M004904,2025-08-04,Erangel,Classic Solo,100,Team_T,31,137
M004905,2025-01-02,Vikendi,Classic Squad,60,Team_F,24,149
M004906,2026-01-01,Sanhok,Classic Squad,100,Team_T,18,157
M004907,2025-04-26,Erangel,Arcade,60,Team_C,23,106
M004908,2025-11-27,Vikendi,Classic Squad,60,Team_X,34,124
M004909,2025-12-21,Miramar,Arcade,60,Team_B,30,97
M004910,2025-04-11,Sanhok,Classic Duo,60,Team_R,28,67
M004911,2025-06-16,Vikendi,Classic Duo,60,Team_K,22,52
M004912,2025-04-07,Sanhok,Classic Duo,100,Team_C,35,156
M004913,2025-07-11,Miramar,Arcade,100,Team_O,30,98
M004914,2025-10-25,Erangel,Classic Squad,100,Team_O,19,84
M004915,2025-08-24,Sanhok,Classic Squad,100,Team_I,18,50
M004916,2025-10-28,Vikendi,Classic Solo,100,Team_A,32,135
M004917,2025-07-03,Sanhok,Classic Duo,60,Team_I,31,130
M004918,2025-12-14,Miramar,Arcade,100,Team_H,26,75
M004919,2025-10-30,Sanhok,Classic Duo,100,Team_M,26,110
M004920,2025-11-06,Vikendi,Classic Solo,60,Team_A,32,142
M004921,2025-08-13,Miramar,Classic Solo,100,Team_U,34,116
M004922,2025-09-03,Vikendi,Classic Duo,100,Team_P,26,71
M004923,2025-04-15,Livik,Classic Solo,100,Team_O,22,128
M004924,2025-04-12,Livik,Classic Duo,100,Team_N,16,58
M004925,2025-05-16,Vikendi,Classic Squad,60,Team_F,33,151
M004926,2025-05-06,Sanhok,Arcade,100,Team_N,33,152
M004927,2025-06-14,Erangel,Arcade,100,Team_T,26,151
M004928,2025-06-29,Erangel,Classic Duo,60,Team_B,17,62
M004929,2025-01-26,Livik,Arcade,100,Team_Q,27,139
M004930,2025-07-09,Sanhok,Classic Solo,100,Team_Y,18,158
M004931,2025-03-24,Vikendi,Classic Duo,100,Team_O,21,61
M004932,2025-07-25,Miramar,Classic Squad,60,Team_X,27,78
M004933,2025-06-27,Vikendi,Classic Squad,100,Team_H,18,56
M004934,2025-08-03,Erangel,Classic Solo,60,Team_V,18,150
M004935,2025-05-22,Erangel,Classic Duo,100,Team_E,30,85
M004936,2025-08-20,Miramar,Classic Solo,100,Team_M,33,93
M004937,2025-03-23,Erangel,Classic Solo,60,Team_Y,19,137
M004938,2025-06-23,Vikendi,Classic Squad,60,Team_T,19,93
M004939,2025-05-13,Erangel,Classic Squad,100,Team_A,15,157
M004940,2025-07-24,Vikendi,Arcade,100,Team_D,29,73
M004941,2025-07-31,Erangel,Classic Squad,100,Team_S,26,94
M004942,2025-12-22,Vikendi,Classic Solo,100,Team_Y,27,65
M004943,2025-04-08,Livik,Arcade,60,Team_D,25,130
M004944,2025-10-02,Vikendi,Classic Solo,60,Team_V,19,75
M004945,2025-11-23,Erangel,Classic Solo,100,Team_H,24,115
M004946,2025-04-27,Sanhok,Classic Duo,100,Team_G,18,120
M004947,2025-01-26,Miramar,Arcade,60,Team_L,35,72
M004948,2025-06-19,Erangel,Classic Squad,100,Team_R,20,85
M004949,2025-10-23,Sanhok,Classic Squad,100,Team_O,26,153
M004950,2025-02-24,Sanhok,Arcade,60,Team_C,27,160
M004951,2025-04-14,Vikendi,Classic Duo,100,Team_I,21,114
M004952,2025-08-09,Erangel,Classic Duo,100,Team_W,28,142
M004953,2025-12-26,Vikendi,Arcade,60,Team_X,30,116
M004954,2025-03-05,Livik,Classic Solo,60,Team_X,32,75
M004955,2025-08-13,Erangel,Arcade,100,Team_L,26,134
M004956,2025-11-07,Sanhok,Classic Squad,100,Team_I,24,54
M004957,2025-08-18,Erangel,Classic Duo,60,Team_T,20,55
M004958,2025-11-02,Erangel,Arcade,60,Team_T,25,76
M004959,2025-05-11,Livik,Classic Duo,60,Team_W,18,141
M004960,2025-01-14,Sanhok,Classic Solo,60,Team_A,21,55
M004961,2025-02-19,Erangel,Arcade,100,Team_E,27,104
M004962,2025-11-14,Sanhok,Classic Squad,100,Team_C,28,62
M004963,2025-05-23,Erangel,Classic Duo,100,Team_N,26,141
M004964,2025-11-04,Sanhok,Arcade,100,Team_X,23,86
M004965,2025-02-19,Sanhok,Classic Duo,60,Team_D,23,118
M004966,2025-05-21,Erangel,Classic Solo,100,Team_K,30,86
M004967,2025-05-03,Sanhok,Arcade,60,Team_D,35,79
M004968,2025-08-15,Miramar,Classic Solo,100,Team_I,16,85
M004969,2025-09-23,Vikendi,Arcade,100,Team_Y,33,119
M004970,2025-12-07,Miramar,Classic Squad,60,Team_R,16,67
M004971,2025-05-17,Erangel,Classic Solo,100,Team_D,16,124
M004972,2025-01-27,Erangel,Classic Squad,100,Team_L,32,112
M004973,2025-04-24,Livik,Classic Solo,60,Team_H,30,88
M004974,2025-05-04,Miramar,Classic Solo,60,Team_J,15,160
M004975,2025-03-11,Erangel,Classic Solo,60,Team_C,31,106
M004976,2025-11-22,Livik,Classic Duo,60,Team_U,28,110
M004977,2025-09-22,Sanhok,Arcade,60,Team_B,16,57
M004978,2025-10-08,Sanhok,Classic Duo,60,Team_O,32,118
M004979,2025-07-12,Miramar,Arcade,60,Team_J,31,151
M004980,2025-01-05,Vikendi,Classic Solo,60,Team_F,27,88
M004981,2025-02-02,Erangel,Classic Solo,60,Team_U,26,91
M004982,2025-09-10,Vikendi,Arcade,60,Team_E,18,50
M004983,2025-04-07,Sanhok,Classic Solo,60,Team_F,32,156
M004984,2025-10-13,Miramar,Arcade,60,Team_Y,20,64
M004985,2025-05-02,Vikendi,Classic Squad,100,Team_P,35,74
M004986,2025-03-16,Vikendi,Classic Duo,60,Team_K,30,86
M004987,2025-10-06,Miramar,Classic Squad,100,Team_A,31,100
M004988,2025-01-25,Miramar,Classic Squad,100,Team_Q,17,133
M004989,2025-07-05,Miramar,Arcade,100,Team_W,34,61
M004990,2025-08-13,Livik,Classic Duo,60,Team_H,28,139
M004991,2025-03-25,Vikendi,Classic Squad,60,Team_B,33,117
M004992,2025-07-10,Sanhok,Classic Squad,60,Team_R,21,57
M004993,2025-04-12,Sanhok,Classic Solo,100,Team_I,35,93
M004994,2025-11-28,Erangel,Classic Duo,100,Team_D,29,155
M004995,2025-04-05,Miramar,Classic Solo,100,Team_P,17,121
M004996,2025-08-16,Miramar,Classic Squad,60,Team_V,33,86
M004997,2025-09-14,Livik,Arcade,60,Team_J,21,92
M004998,2025-02-17,Vikendi,Classic Duo,60,Team_E,27,130
M004999,2025-11-07,Miramar,Classic Squad,100,Team_K,19,157
M005000,2025-03-06,Livik,Classic Squad,100,Team_J,16,67
M005001,2025-10-05,Miramar,Classic Solo,100,Team_C,21,159
M005002,2025-04-13,Erangel,Classic Duo,60,Team_O,17,158
M005003,2025-07-11,Miramar,Arcade,100,Team_X,30,144
M005004,2025-12-28,Miramar,Classic Squad,60,Team_J,17,150
M005005,2025-10-04,Livik,Classic Duo,100,Team_Q,21,101
M005006,2025-03-22,Livik,Classic Squad,100,Team_J,34,139
M005007,2025-10-25,Sanhok,Classic Solo,60,Team_H,29,110
M005008,2025-05-29,Livik,Classic Solo,60,Team_V,31,91
M005009,2025-08-10,Miramar,Classic Squad,100,Team_W,15,104
M005010,2025-03-09,Sanhok,Classic Duo,100,Team_W,28,110
M005011,2025-04-02,Erangel,Classic Solo,100,Team_A,15,147
M005012,2025-05-10,Livik,Classic Solo,100,Team_D,15,107
M005013,2025-09-21,Erangel,Classic Duo,100,Team_Y,25,116
M005014,2025-11-24,Miramar,Classic Squad,100,Team_O,17,87
M005015,2025-03-30,Miramar,Classic Duo,60,Team_U,18,122
M005016,2025-05-15,Livik,Arcade,60,Team_R,17,115
M005017,2025-05-29,Sanhok,Arcade,100,Team_Z,15,102
M005018,2025-07-15,Vikendi,Classic Duo,100,Team_O,16,50
M005019,2026-01-01,Miramar,Classic Duo,60,Team_D,26,83
M005020,2025-06-05,Livik,Classic Duo,60,Team_J,16,120
M005021,2025-02-09,Sanhok,Classic Squad,60,Team_Q,19,117
M005022,2025-06-26,Erangel,Classic Solo,60,Team_X,26,74
M005023,2025-07-31,Vikendi,Classic Solo,100,Team_O,32,99
M005024,2025-04-18,Vikendi,Classic Duo,60,Team_Y,17,83
M005025,2025-02-18,Sanhok,Classic Squad,100,Team_L,21,87
M005026,2025-12-17,Erangel,Classic Duo,60,Team_I,24,103
M005027,2025-03-22,Livik,Classic Squad,60,Team_U,17,96
M005028,2025-10-17,Livik,Classic Duo,100,Team_F,22,157
M005029,2025-08-26,Livik,Classic Duo,60,Team_G,28,100
M005030,2025-03-14,Sanhok,Classic Duo,60,Team_F,35,79
M005031,2025-10-17,Miramar,Arcade,100,Team_R,30,97
M005032,2025-06-21,Erangel,Arcade,60,Team_Y,22,66
M005033,2025-09-11,Miramar,Classic Solo,100,Team_N,22,143
M005034,2025-03-17,Sanhok,Arcade,100,Team_P,15,158
M005035,2025-04-30,Erangel,Classic Solo,100,Team_X,26,119
M005036,2025-05-24,Sanhok,Classic Duo,100,Team_N,23,119
M005037,2025-05-18,Miramar,Classic Solo,100,Team_E,18,120
M005038,2025-11-13,Sanhok,Classic Duo,100,Team_M,24,157
M005039,2025-11-13,Vikendi,Classic Solo,60,Team_R,25,138
M005040,2025-11-13,Vikendi,Classic Solo,100,Team_I,19,62
M005041,2025-04-19,Sanhok,Classic Solo,100,Team_Z,35,101
M005042,2025-08-07,Livik,Classic Duo,100,Team_E,33,72
M005043,2025-02-16,Vikendi,Classic Duo,60,Team_T,31,140
M005044,2025-05-28,Livik,Arcade,100,Team_T,17,101
M005045,2025-01-10,Livik,Classic Solo,100,Team_A,29,93
M005046,2025-05-23,Sanhok,Arcade,60,Team_E,31,124
M005047,2025-09-20,Miramar,Classic Solo,100,Team_T,26,60
M005048,2025-05-17,Erangel,Classic Squad,100,Team_F,15,73
M005049,2025-03-04,Livik,Classic Squad,60,Team_J,33,159
M005050,2025-03-20,Miramar,Classic Squad,60,Team_G,31,158
M005051,2025-03-21,Sanhok,Classic Duo,60,Team_K,33,133
M005052,2025-07-22,Miramar,Classic Solo,100,Team_L,18,83
M005053,2025-01-27,Livik,Classic Squad,100,Team_V,26,152
M005054,2025-12-21,Vikendi,Classic Squad,60,Team_Z,32,117
M005055,2025-03-16,Sanhok,Classic Squad,60,Team_Q,29,121
M005056,2025-12-04,Sanhok,Classic Solo,60,Team_F,30,118
M005057,2025-11-23,Erangel,Classic Squad,100,Team_I,30,107
M005058,2025-09-15,Vikendi,Arcade,100,Team_N,15,77
M005059,2025-10-09,Livik,Classic Solo,100,Team_L,20,61
M005060,2025-10-20,Erangel,Classic Squad,100,Team_Z,35,111
M005061,2025-12-01,Erangel,Classic Solo,60,Team_P,33,85
M005062,2025-01-19,Erangel,Arcade,60,Team_Z,34,52
M005063,2025-09-26,Sanhok,Classic Duo,100,Team_Z,19,84
M005064,2025-02-08,Livik,Classic Squad,100,Team_Q,15,62
M005065,2025-08-31,Vikendi,Arcade,100,Team_W,24,135
M005066,2025-05-18,Erangel,Arcade,100,Team_R,31,80
M005067,2025-11-05,Miramar,Arcade,60,Team_E,15,154
M005068,2025-11-29,Erangel,Classic Solo,100,Team_R,35,85
M005069,2025-01-19,Miramar,Classic Duo,60,Team_H,25,97
M005070,2025-09-09,Erangel,Classic Duo,100,Team_K,25,124
M005071,2025-08-23,Livik,Arcade,60,Team_V,16,153
M005072,2025-12-26,Miramar,Classic Duo,100,Team_H,32,111
M005073,2025-06-01,Livik,Arcade,100,Team_H,33,54
M005074,2025-07-02,Erangel,Classic Squad,60,Team_X,23,55
M005075,2025-01-28,Erangel,Arcade,60,Team_W,33,155
M005076,2025-10-21,Erangel,Arcade,60,Team_G,15,108
M005077,2025-12-26,Sanhok,Classic Solo,100,Team_U,18,94
M005078,2025-01-08,Sanhok,Classic Solo,60,Team_Q,27,156
M005079,2025-11-04,Erangel,Classic Solo,100,Team_M,16,72
M005080,2025-03-27,Livik,Classic Duo,60,Team_T,32,129
M005081,2025-02-22,Sanhok,Arcade,100,Team_P,29,121
M005082,2025-11-25,Miramar,Classic Squad,100,Team_H,34,118
M005083,2025-03-09,Vikendi,Classic Solo,60,Team_F,34,136
M005084,2025-10-22,Livik,Arcade,100,Team_M,17,63
M005085,2025-09-26,Miramar,Classic Squad,60,Team_X,29,124
M005086,2025-04-18,Erangel,Classic Solo,60,Team_M,15,115
M005087,2025-11-05,Sanhok,Classic Squad,60,Team_C,32,53
M005088,2025-10-23,Sanhok,Arcade,60,Team_N,20,130
M005089,2025-07-13,Erangel,Arcade,100,Team_M,32,81
M005090,2025-05-16,Livik,Classic Duo,60,Team_S,34,100
M005091,2025-08-27,Erangel,Classic Solo,60,Team_Z,26,102
M005092,2025-04-11,Erangel,Arcade,100,Team_V,34,83
M005093,2025-08-23,Miramar,Classic Duo,100,Team_A,24,66
M005094,2025-07-10,Sanhok,Classic Solo,100,Team_Q,16,61
M005095,2025-12-14,Vikendi,Classic Duo,100,Team_J,31,51
M005096,2025-03-20,Erangel,Classic Solo,60,Team_Z,21,115
M005097,2025-08-05,Erangel,Classic Duo,100,Team_X,25,151
M005098,2025-02-26,Sanhok,Classic Squad,100,Team_B,16,66
M005099,2025-04-23,Vikendi,Classic Squad,60,Team_L,33,143
M005100,2025-06-28,Vikendi,Classic Duo,60,Team_Z,16,127
M005101,2025-04-21,Miramar,Arcade,100,Team_X,24,86
M005102,2025-08-17,Miramar,Arcade,100,Team_E,16,124
M005103,2025-02-05,Livik,Classic Squad,100,Team_G,33,99
M005104,2026-01-01,Erangel,Arcade,60,Team_W,27,60
M005105,2025-11-05,Miramar,Classic Squad,100,Team_Q,19,52
M005106,2025-08-19,Sanhok,Classic Solo,60,Team_L,25,72
M005107,2025-05-21,Vikendi,Classic Duo,100,Team_C,27,131
M005108,2025-12-07,Sanhok,Classic Solo,60,Team_O,35,77
M005109,2025-03-28,Erangel,Classic Solo,60,Team_F,28,97
M005110,2025-10-03,Livik,Classic Squad,100,Team_E,21,135
M005111,2025-09-04,Miramar,Classic Solo,100,Team_U,34,104
M005112,2025-09-07,Sanhok,Classic Solo,60,Team_E,17,59
M005113,2025-05-31,Miramar,Arcade,60,Team_Q,15,97
M005114,2025-10-22,Sanhok,Classic Squad,100,Team_Q,15,155
M005115,2025-04-29,Sanhok,Arcade,60,Team_H,20,157
M005116,2025-06-27,Miramar,Classic Duo,60,Team_A,19,59
M005117,2025-10-24,Miramar,Classic Squad,100,Team_P,33,87
M005118,2025-11-14,Livik,Classic Squad,100,Team_A,33,113
M005119,2025-03-06,Livik,Arcade,100,Team_D,28,104
M005120,2025-02-10,Vikendi,Arcade,100,Team_I,26,157
M005121,2025-01-11,Vikendi,Classic Solo,100,Team_F,21,74
M005122,2025-12-03,Erangel,Classic Squad,60,Team_G,35,94
M005123,2025-11-25,Sanhok,Classic Squad,100,Team_R,21,77
M005124,2025-10-22,Livik,Classic Solo,60,Team_T,15,152
M005125,2025-12-03,Sanhok,Classic Squad,100,Team_F,27,72
M005126,2025-11-26,Vikendi,Classic Squad,100,Team_U,22,104
M005127,2025-02-11,Erangel,Classic Duo,100,Team_B,23,140
M005128,2025-11-01,Sanhok,Arcade,60,Team_B,21,62
M005129,2025-09-08,Vikendi,Classic Duo,60,Team_R,25,113
M005130,2025-12-25,Sanhok,Classic Squad,60,Team_B,27,53
M005131,2025-12-21,Sanhok,Arcade,100,Team_Q,27,123
M005132,2025-04-07,Vikendi,Classic Duo,60,Team_I,28,128
M005133,2025-01-24,Vikendi,Classic Squad,60,Team_F,18,108
M005134,2025-03-09,Sanhok,Classic Duo,60,Team_H,24,121
M005135,2025-03-22,Erangel,Classic Duo,100,Team_H,15,80
M005136,2025-04-15,Livik,Classic Duo,100,Team_Z,18,130
M005137,2025-07-09,Sanhok,Arcade,60,Team_I,28,145
M005138,2025-02-10,Vikendi,Arcade,60,Team_Q,31,74
M005139,2025-06-18,Sanhok,Classic Solo,100,Team_U,30,117
M005140,2025-09-09,Erangel,Classic Squad,100,Team_O,29,52
M005141,2025-03-13,Sanhok,Classic Duo,100,Team_A,23,62
M005142,2025-01-16,Vikendi,Classic Duo,100,Team_Z,15,114
M005143,2025-05-15,Vikendi,Classic Duo,60,Team_T,30,134
M005144,2025-06-30,Sanhok,Classic Squad,100,Team_U,16,111
M005145,2025-07-02,Erangel,Arcade,60,Team_C,32,52
M005146,2025-02-11,Vikendi,Classic Duo,100,Team_Q,22,104
M005147,2025-10-04,Vikendi,Classic Duo,60,Team_R,30,96
M005148,2025-03-06,Vikendi,Classic Solo,60,Team_S,30,80
M005149,2025-11-24,Erangel,Classic Squad,60,Team_K,33,98
M005150,2025-04-03,Sanhok,Arcade,60,Team_L,17,146
M005151,2025-01-31,Erangel,Classic Squad,60,Team_C,25,139
M005152,2025-05-04,Erangel,Classic Squad,100,Team_K,26,125
M005153,2025-07-13,Vikendi,Classic Squad,60,Team_Y,26,125
M005154,2025-08-11,Vikendi,Classic Duo,60,Team_U,18,137
M005155,2025-08-25,Livik,Classic Solo,60,Team_Y,26,93
M005156,2025-02-02,Livik,Arcade,60,Team_V,17,137
M005157,2025-05-15,Miramar,Classic Solo,100,Team_M,24,57
M005158,2025-05-21,Sanhok,Classic Solo,60,Team_D,35,120
M005159,2025-02-11,Vikendi,Classic Duo,60,Team_E,24,89
M005160,2025-10-17,Livik,Classic Solo,100,Team_C,22,130
M005161,2025-04-24,Vikendi,Arcade,60,Team_A,15,68
M005162,2025-01-24,Sanhok,Classic Duo,100,Team_S,22,125
M005163,2025-04-07,Miramar,Classic Squad,60,Team_N,20,158
M005164,2025-11-02,Miramar,Classic Squad,60,Team_G,29,128
M005165,2025-03-18,Livik,Classic Solo,100,Team_Q,34,129
M005166,2025-04-17,Vikendi,Classic Squad,60,Team_T,19,64
M005167,2025-09-04,Miramar,Classic Squad,100,Team_W,34,77
M005168,2025-04-19,Erangel,Classic Squad,100,Team_D,22,113
M005169,2025-02-21,Erangel,Arcade,60,Team_Z,35,123
M005170,2025-11-17,Miramar,Classic Duo,100,Team_I,19,84
M005171,2025-12-17,Livik,Classic Squad,60,Team_Y,23,113
M005172,2025-05-17,Vikendi,Classic Solo,100,Team_P,19,100
M005173,2025-01-16,Miramar,Classic Duo,60,Team_N,35,129
M005174,2025-11-10,Miramar,Arcade,100,Team_Z,27,83
M005175,2025-08-06,Miramar,Classic Duo,60,Team_B,31,143
M005176,2025-01-29,Vikendi,Arcade,60,Team_I,21,102
M005177,2025-05-22,Miramar,Classic Duo,60,Team_A,34,156
M005178,2025-12-12,Miramar,Classic Solo,60,Team_B,32,64
M005179,2025-07-03,Miramar,Classic Squad,100,Team_S,24,111
M005180,2025-04-14,Erangel,Classic Solo,100,Team_O,24,92
M005181,2025-09-15,Livik,Classic Duo,100,Team_G,27,105
M005182,2025-04-09,Vikendi,Classic Solo,60,Team_C,20,150
M005183,2025-04-19,Vikendi,Arcade,60,Team_O,35,123
M005184,2025-02-12,Sanhok,Classic Squad,100,Team_U,15,140
M005185,2025-10-03,Vikendi,Arcade,60,Team_N,15,159
M005186,2025-07-26,Livik,Classic Solo,100,Team_S,32,130
M005187,2025-03-10,Sanhok,Classic Squad,60,Team_Y,25,86
M005188,2025-07-14,Erangel,Classic Solo,100,Team_N,19,132
M005189,2025-01-26,Sanhok,Classic Duo,60,Team_X,34,150
M005190,2025-08-04,Livik,Classic Squad,60,Team_U,27,136
M005191,2025-12-18,Erangel,Classic Solo,100,Team_X,21,116
M005192,2025-08-29,Sanhok,Classic Solo,100,Team_Z,34,77
M005193,2025-01-18,Miramar,Classic Squad,60,Team_K,29,50
M005194,2025-11-08,Vikendi,Classic Duo,100,Team_H,34,113
M005195,2025-08-20,Erangel,Arcade,60,Team_Z,25,91
M005196,2025-11-11,Miramar,Classic Solo,100,Team_W,30,74
M005197,2025-06-07,Erangel,Classic Squad,60,Team_U,19,98
M005198,2025-12-14,Vikendi,Classic Squad,100,Team_W,28,72
M005199,2025-03-07,Erangel,Arcade,100,Team_J,23,157
M005200,2025-08-04,Vikendi,Arcade,60,Team_V,31,104
M005201,2025-11-03,Erangel,Arcade,60,Team_R,33,71
M005202,2025-03-25,Miramar,Classic Squad,100,Team_B,23,80
M005203,2025-08-03,Erangel,Classic Solo,100,Team_T,25,90
M005204,2025-03-01,Erangel,Arcade,100,Team_K,16,153
M005205,2025-01-10,Sanhok,Classic Solo,60,Team_P,19,93
M005206,2025-03-07,Sanhok,Arcade,60,Team_Z,15,100
M005207,2025-05-17,Erangel,Arcade,60,Team_S,24,100
M005208,2025-03-09,Erangel,Arcade,60,Team_P,19,94
M005209,2025-06-21,Vikendi,Classic Solo,100,Team_M,24,144
M005210,2025-08-10,Sanhok,Arcade,100,Team_I,34,112
M005211,2025-01-30,Vikendi,Classic Squad,100,Team_Z,27,65
M005212,2025-08-07,Sanhok,Classic Squad,60,Team_Z,24,134
M005213,2025-03-28,Miramar,Arcade,100,Team_F,30,89
M005214,2025-06-23,Miramar,Arcade,100,Team_I,34,88
M005215,2025-09-24,Sanhok,Arcade,60,Team_L,35,70
M005216,2025-10-21,Miramar,Arcade,100,Team_B,29,73
M005217,2025-01-20,Livik,Classic Solo,100,Team_M,31,128
M005218,2025-12-25,Miramar,Arcade,100,Team_A,33,121
M005219,2025-10-17,Miramar,Classic Solo,60,Team_J,28,84
M005220,2025-03-17,Erangel,Classic Solo,60,Team_P,25,98
M005221,2025-09-08,Sanhok,Classic Solo,100,Team_D,18,58
M005222,2025-03-30,Sanhok,Classic Duo,60,Team_V,31,146
M005223,2025-07-14,Livik,Arcade,100,Team_A,30,147
M005224,2025-02-08,Livik,Classic Duo,60,Team_D,28,102
M005225,2025-08-08,Miramar,Classic Solo,100,Team_P,29,118
M005226,2025-05-21,Miramar,Arcade,100,Team_G,26,103
M005227,2025-05-05,Livik,Arcade,60,Team_G,18,55
M005228,2025-12-23,Vikendi,Classic Squad,60,Team_O,17,122
M005229,2025-03-28,Erangel,Classic Duo,100,Team_V,25,67
M005230,2025-11-26,Vikendi,Classic Duo,60,Team_Q,19,76
M005231,2025-06-01,Sanhok,Classic Squad,100,Team_Y,32,79
M005232,2025-03-05,Vikendi,Arcade,60,Team_O,20,100
M005233,2025-09-18,Vikendi,Classic Duo,60,Team_L,35,78
M005234,2025-05-27,Vikendi,Classic Solo,100,Team_D,20,64
M005235,2025-02-10,Erangel,Classic Solo,100,Team_Y,15,53
M005236,2025-08-12,Vikendi,Classic Duo,100,Team_G,30,50
M005237,2025-01-29,Vikendi,Classic Solo,60,Team_S,29,66
M005238,2025-09-29,Livik,Classic Squad,60,Team_Z,25,103
M005239,2025-03-08,Livik,Classic Solo,100,Team_Y,18,85
M005240,2025-08-18,Vikendi,Classic Solo,60,Team_E,24,160
M005241,2025-05-29,Sanhok,Classic Duo,60,Team_X,19,160
M005242,2025-07-16,Livik,Classic Solo,100,Team_F,24,157
M005243,2025-12-11,Vikendi,Classic Duo,100,Team_N,28,158
M005244,2025-10-10,Erangel,Classic Solo,100,Team_F,22,125
M005245,2025-11-24,Erangel,Classic Squad,100,Team_S,17,155
M005246,2025-09-30,Erangel,Classic Duo,60,Team_B,32,51
M005247,2025-04-17,Vikendi,Arcade,100,Team_E,18,129
M005248,2025-12-01,Miramar,Arcade,100,Team_P,23,71
M005249,2025-04-26,Erangel,Classic Squad,100,Team_O,29,135
M005250,2025-12-06,Livik,Classic Solo,60,Team_F,19,94
M005251,2025-01-06,Miramar,Classic Duo,100,Team_Z,23,69
M005252,2025-07-28,Sanhok,Classic Duo,60,Team_C,21,105
M005253,2025-06-21,Livik,Arcade,60,Team_W,20,101
M005254,2025-03-12,Vikendi,Classic Squad,60,Team_M,34,62
M005255,2025-10-07,Sanhok,Arcade,100,Team_M,32,56
M005256,2025-08-27,Livik,Classic Duo,100,Team_V,24,148
M005257,2025-06-27,Livik,Classic Squad,60,Team_T,30,149
M005258,2025-05-24,Erangel,Classic Solo,60,Team_R,19,98
M005259,2025-04-12,Vikendi,Classic Squad,100,Team_O,27,139
M005260,2025-05-01,Erangel,Arcade,100,Team_J,17,122
M005261,2025-06-12,Miramar,Classic Duo,60,Team_P,28,98
M005262,2025-02-23,Miramar,Classic Duo,60,Team_G,16,88
M005263,2025-10-03,Erangel,Classic Solo,100,Team_T,21,149
M005264,2025-11-24,Livik,Classic Duo,60,Team_M,20,141
M005265,2025-05-19,Livik,Classic Solo,60,Team_B,35,114
M005266,2025-10-07,Sanhok,Classic Duo,100,Team_H,34,60
M005267,2025-03-30,Sanhok,Classic Squad,60,Team_Z,19,52
M005268,2025-06-22,Livik,Arcade,100,Team_A,34,72
M005269,2025-07-28,Miramar,Arcade,60,Team_L,35,57
M005270,2025-10-06,Miramar,Classic Duo,100,Team_J,26,56
M005271,2025-09-29,Livik,Classic Duo,100,Team_J,34,160
M005272,2025-11-08,Livik,Arcade,60,Team_Y,27,149
M005273,2025-04-21,Vikendi,Arcade,100,Team_O,30,129
M005274,2025-07-15,Miramar,Classic Solo,100,Team_D,17,81
M005275,2025-01-12,Sanhok,Arcade,60,Team_Y,22,116
M005276,2025-05-02,Miramar,Classic Duo,60,Team_I,28,159
M005277,2025-02-16,Miramar,Classic Duo,60,Team_T,21,84
M005278,2025-08-31,Sanhok,Classic Solo,60,Team_T,29,142
M005279,2025-05-08,Livik,Classic Solo,60,Team_P,17,127
M005280,2025-06-13,Livik,Classic Solo,100,Team_O,15,53
M005281,2025-10-05,Erangel,Classic Duo,60,Team_S,17,157
M005282,2025-04-07,Vikendi,Classic Solo,60,Team_B,20,112
M005283,2025-10-09,Sanhok,Classic Squad,60,Team_F,32,79
M005284,2025-05-08,Livik,Classic Squad,100,Team_V,34,55
M005285,2025-02-25,Vikendi,Classic Squad,60,Team_C,33,117
M005286,2025-07-05,Vikendi,Arcade,60,Team_K,17,83
M005287,2025-08-13,Erangel,Classic Duo,60,Team_V,19,158
M005288,2025-12-26,Erangel,Arcade,60,Team_X,30,130
M005289,2025-06-03,Vikendi,Classic Solo,60,Team_P,25,60
M005290,2025-05-17,Livik,Classic Duo,100,Team_W,28,59
M005291,2025-11-18,Vikendi,Classic Solo,60,Team_Q,32,124
M005292,2025-12-25,Erangel,Classic Solo,60,Team_H,15,66
M005293,2025-02-14,Miramar,Classic Duo,100,Team_T,21,156
M005294,2025-03-24,Miramar,Arcade,60,Team_V,15,127
M005295,2025-03-10,Miramar,Arcade,60,Team_W,16,71
M005296,2025-02-01,Vikendi,Classic Squad,60,Team_L,27,99
M005297,2025-04-13,Miramar,Classic Squad,100,Team_S,21,94
M005298,2025-02-01,Sanhok,Arcade,60,Team_F,32,158
M005299,2025-05-26,Livik,Classic Solo,100,Team_A,28,60
M005300,2025-03-07,Erangel,Arcade,100,Team_A,26,81
M005301,2025-11-27,Erangel,Classic Duo,100,Team_R,17,102
M005302,2025-07-08,Miramar,Classic Solo,100,Team_W,30,146
M005303,2025-09-21,Livik,Classic Solo,60,Team_P,31,71
M005304,2025-04-11,Livik,Classic Duo,100,Team_U,18,96
M005305,2025-05-21,Sanhok,Classic Duo,100,Team_C,19,146
M005306,2025-01-08,Erangel,Classic Duo,100,Team_X,35,81
M005307,2025-04-17,Livik,Arcade,60,Team_E,18,123
M005308,2025-04-17,Livik,Classic Duo,60,Team_P,30,68
M005309,2025-03-22,Miramar,Arcade,60,Team_S,34,83
M005310,2025-03-14,Miramar,Classic Squad,100,Team_J,26,101
M005311,2025-08-08,Livik,Arcade,60,Team_G,18,116
M005312,2025-12-12,Livik,Classic Squad,100,Team_Y,32,115
M005313,2025-06-04,Sanhok,Classic Squad,60,Team_Z,30,151
M005314,2025-03-24,Miramar,Classic Squad,100,Team_W,16,102
